"CMS Certification Number (CCN)","Facility Name","Address Line 1","Address Line 2",City/Town,State,"ZIP Code",County/Parish,"Telephone Number","CMS Region","Measure Code","Measure Name",Score,Footnote,"Measure Date Range"
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,H_012_09_DENOMINATOR,"Skilled nursing minutes on weekends (% minutes)","332,745",,01/01/2021-12/31/2022
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,H_012_09_OBSERVED,"Skilled nursing minutes on weekends (% minutes)",7.3,,01/01/2021-12/31/2022
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,H_012_09_PERCENTILE,"Skilled nursing minutes on weekends (% minutes)",42,,01/01/2021-12/31/2022
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,H_012_10_DENOMINATOR,"Visits near death (% decedents)",284,,01/01/2021-12/31/2022
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,H_012_10_OBSERVED,"Visits near death (% decedents)",93.0,,01/01/2021-12/31/2022
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,H_012_10_PERCENTILE,"Visits near death (% decedents)",49,,01/01/2021-12/31/2022
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Average_Daily_Census,"Average Daily Census",43.0,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Provided_Home_Care_and_other,"Provided Routine Home Care and other levels of care",Yes,,01/01/2018-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Provided_Home_Care_only,"Provided Routine Home Care only",No,,01/01/2018-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Pct_Pts_w_Cancer,"Percent of Patients with Cancer",34,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Pct_Pts_w_Dementia,"Percent of Patients with Dementia",8,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Pct_Pts_w_Stroke,"Percent of Patients with Stroke",7,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Pct_Pts_w_Circ_Heart_Disease,"Percent of Patients with Circulatory/heart disease",14,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Pct_Pts_w_Resp_Disease,"Percent of Patients with Respiratory disease",11,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Pct_Pts_w_other_conditions,"Percent of Patients with Other Conditions",14,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Care_Provided_Home,"Care Provided in Home",84,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Care_Provided_Assisted_Living,"Care Provided in Assisted Living Facility",7,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Care_Provided_Nursing_Facility,"Care Provided in Nursing Facility",4,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Care_Provided_Skilled_Nursing,"Care Provided in Skilled Nursing Facility",0,14,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Care_Provided_Inpatient_Hospital,"Care Provided in Inpatient Hospital Facility",0,14,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Care_Provided_Inpatient_Hospice,"Care Provided in Inpatient Hospice Facility",2,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Care_Provided_other_locations,"Care Provided in All other locations",3,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Bene_MA_Pct,"Hospice served at least 1 patient enrolled in Medicare Advantage during one year",Yes,,01/01/2020-12/31/2020
421501,"LOWER CAPE FEAR LIFECARE","350 HILTON RD SUITE 301",,"MYRTLE BEACH",SC,29572,Horry,"(843) 848-6480",4,Bene_Dual_Pct,"Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year",Yes,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_001_01_DENOMINATOR,,197,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_001_01_OBSERVED,"Hospice and Palliative Care Treatment Preferences",100.0,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_002_01_DENOMINATOR,,197,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_002_01_OBSERVED,"Beliefs & Values Addressed (if desired by the patient)",99.5,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_003_01_DENOMINATOR,,197,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_003_01_OBSERVED,"Hospice and Palliative Care Pain Screening",95.4,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_004_01_DENOMINATOR,,60,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_004_01_OBSERVED,"Hospice and Palliative Care Pain Assessment",86.7,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_005_01_DENOMINATOR,,197,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_005_01_OBSERVED,"Hospice and Palliative Care Dyspnea Screening",100.0,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_006_01_DENOMINATOR,,31,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_006_01_OBSERVED,"Hospice and Palliative Care Dyspnea Treatment",100.0,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_007_01_DENOMINATOR,,26,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_007_01_OBSERVED,"Patient Treated with an Opioid Who Are Given a Bowel Regimen",96.2,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_008_01_DENOMINATOR,,197,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_008_01_OBSERVED,"Hospice and Palliative Care Composite Process Measure",90.9,,07/01/2022-06/30/2023
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_011_01_DENOMINATOR,"Hospice Visits in the Last Days of Life",328,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_011_01_OBSERVED,"Hospice Visits in the Last Days of Life",54.3,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_01_DENOMINATOR,"CHC/GIP provided (% days)","33,967",,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_01_OBSERVED,"CHC/GIP provided (% days)",0.1,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_01_PERCENTILE,"CHC/GIP provided (% days)",64,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_02_DENOMINATOR,"Gaps in nursing visits (% elections)",193,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_02_OBSERVED,"Gaps in nursing visits (% elections)",47.2,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_02_PERCENTILE,"Gaps in nursing visits (% elections)",36,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_03_DENOMINATOR,"Early live discharges (% live discharges)",50,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_03_OBSERVED,"Early live discharges (% live discharges)",6.0,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_03_PERCENTILE,"Early live discharges (% live discharges)",48,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_04_DENOMINATOR,"Late live discharges (% live discharges)",50,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_04_OBSERVED,"Late live discharges (% live discharges)",28.0,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_04_PERCENTILE,"Late live discharges (% live discharges)",21,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",50,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",2.0,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",24,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",50,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",4.0,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",81,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_07_DENOMINATOR,"Per-beneficiary spending (U.S. dollars $)",460,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_07_OBSERVED,"Per-beneficiary spending (U.S. dollars $)","11,501",,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_07_PERCENTILE,"Per-beneficiary spending (U.S. dollars $)",23,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_08_DENOMINATOR,"Nurse care minutes per routine home care days (minutes)","33,866",,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_08_OBSERVED,"Nurse care minutes per routine home care days (minutes)",14.1,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_08_PERCENTILE,"Nurse care minutes per routine home care days (minutes)",68,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_09_DENOMINATOR,"Skilled nursing minutes on weekends (% minutes)","477,615",,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_09_OBSERVED,"Skilled nursing minutes on weekends (% minutes)",6.8,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_09_PERCENTILE,"Skilled nursing minutes on weekends (% minutes)",36,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_10_DENOMINATOR,"Visits near death (% decedents)",373,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_10_OBSERVED,"Visits near death (% decedents)",88.5,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,H_012_10_PERCENTILE,"Visits near death (% decedents)",28,,01/01/2021-12/31/2022
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Average_Daily_Census,"Average Daily Census",53.0,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Provided_Home_Care_and_other,"Provided Routine Home Care and other levels of care",Yes,,01/01/2018-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Provided_Home_Care_only,"Provided Routine Home Care only",No,,01/01/2018-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Pct_Pts_w_Cancer,"Percent of Patients with Cancer",33,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Pct_Pts_w_Dementia,"Percent of Patients with Dementia",17,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Pct_Pts_w_Stroke,"Percent of Patients with Stroke",9,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Pct_Pts_w_Circ_Heart_Disease,"Percent of Patients with Circulatory/heart disease",12,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Pct_Pts_w_Resp_Disease,"Percent of Patients with Respiratory disease",8,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Pct_Pts_w_other_conditions,"Percent of Patients with Other Conditions",5,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Care_Provided_Home,"Care Provided in Home",78,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Care_Provided_Assisted_Living,"Care Provided in Assisted Living Facility",0,14,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Care_Provided_Nursing_Facility,"Care Provided in Nursing Facility",0,14,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Care_Provided_Skilled_Nursing,"Care Provided in Skilled Nursing Facility",20,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Care_Provided_Inpatient_Hospital,"Care Provided in Inpatient Hospital Facility",0,14,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Care_Provided_Inpatient_Hospice,"Care Provided in Inpatient Hospice Facility",0,14,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Care_Provided_other_locations,"Care Provided in All other locations",2,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Bene_MA_Pct,"Hospice served at least 1 patient enrolled in Medicare Advantage during one year",Yes,,01/01/2020-12/31/2020
421502,"TIDELANDS COMMUNITY HOSPICE/TIDELANDS COMMUNITY HO","2591 N FRASER ST",,GEORGETOWN,SC,29440,Georgetown,"(843) 546-3410",4,Bene_Dual_Pct,"Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year",Yes,,01/01/2020-12/31/2020
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_001_01_DENOMINATOR,,229,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_001_01_OBSERVED,"Hospice and Palliative Care Treatment Preferences",100.0,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_002_01_DENOMINATOR,,229,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_002_01_OBSERVED,"Beliefs & Values Addressed (if desired by the patient)",100.0,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_003_01_DENOMINATOR,,229,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_003_01_OBSERVED,"Hospice and Palliative Care Pain Screening",100.0,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_004_01_DENOMINATOR,,110,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_004_01_OBSERVED,"Hospice and Palliative Care Pain Assessment",100.0,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_005_01_DENOMINATOR,,229,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_005_01_OBSERVED,"Hospice and Palliative Care Dyspnea Screening",100.0,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_006_01_DENOMINATOR,,145,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_006_01_OBSERVED,"Hospice and Palliative Care Dyspnea Treatment",100.0,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_007_01_DENOMINATOR,,38,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_007_01_OBSERVED,"Patient Treated with an Opioid Who Are Given a Bowel Regimen",100.0,,07/01/2022-06/30/2023
421503,"HOSPICE OF CHARLESTON","4975 LACROSS ROAD, SUITE 200A",,"NORTH CHARLESTON",SC,29406,Charleston,"(803) 529-3100",4,H_008_01_DENOMINATOR,,229,,07/01/2022-06/30/2023
